Scalar DZ under FrequencyResponse for NODALGROUP 1: NODENUMBER X0  Y0  Z0  RESULT-1 RESULT-2 ... RESULT-N
240
   5.0000E+02
 379  1.3530E-12 -7.0000E-03  0.0000E+00 -4.5882E-04  1.0851E-05
 385  1.1600E-12 -6.0000E-03  0.0000E+00 -4.5238E-04  2.0777E-05
 398  1.4075E-03 -8.8870E-03  0.0000E+00 -4.5929E-04  3.2619E-06
 409  1.2511E-03 -7.8990E-03  0.0000E+00 -4.6198E-04  2.1692E-05
 415  1.0947E-03 -6.9120E-03  0.0000E+00 -4.5886E-04  1.0895E-05
 421  9.3830E-04 -5.9250E-03  0.0000E+00 -4.5241E-04  2.0723E-05
 434  2.7806E-03 -8.5570E-03  0.0000E+00 -4.5935E-04  3.2390E-06
 445  2.4717E-03 -7.6070E-03  0.0000E+00 -4.6197E-04  2.1691E-05
 451  2.1627E-03 -6.6560E-03  0.0000E+00 -4.5887E-04  1.0818E-05
 457  1.8538E-03 -5.7050E-03  0.0000E+00 -4.5242E-04  2.0746E-05
 470  4.0856E-03 -8.0180E-03  0.0000E+00 -4.5941E-04  3.3019E-06
 481  3.6316E-03 -7.1270E-03  0.0000E+00 -4.6198E-04  2.1657E-05
 487  3.1777E-03 -6.2360E-03  0.0000E+00 -4.5890E-04  1.0864E-05
 493  2.7237E-03 -5.3450E-03  0.0000E+00 -4.5244E-04  2.0771E-05
 506  5.2899E-03 -7.2810E-03  0.0000E+00 -4.5947E-04  3.3520E-06
 517  4.7021E-03 -6.4720E-03  0.0000E+00 -4.6196E-04  2.1621E-05
 523  4.1144E-03 -5.6630E-03  0.0000E+00 -4.5892E-04  1.0874E-05
 529  3.5266E-03 -4.8540E-03  0.0000E+00 -4.5244E-04  2.0745E-05
 542  6.3639E-03 -6.3640E-03  0.0000E+00 -4.5947E-04  3.4114E-06
 553  5.6568E-03 -5.6570E-03  0.0000E+00 -4.6195E-04  2.1586E-05
 559  4.9497E-03 -4.9500E-03  0.0000E+00 -4.5892E-04  1.0866E-05
 565  4.2426E-03 -4.2430E-03  0.0000E+00 -4.5244E-04  2.0709E-05
 578  7.2807E-03 -5.2900E-03  0.0000E+00 -4.5946E-04  3.4038E-06
 589  6.4717E-03 -4.7020E-03  0.0000E+00 -4.6194E-04  2.1591E-05
 595  5.6627E-03 -4.1140E-03  0.0000E+00 -4.5891E-04  1.0854E-05
 601  4.8538E-03 -3.5270E-03  0.0000E+00 -4.5242E-04  2.0736E-05
 614  8.0179E-03 -4.0860E-03  0.0000E+00 -4.5942E-04  3.3707E-06
 625  7.1270E-03 -3.6320E-03  0.0000E+00 -4.6195E-04  2.1628E-05
 631  6.2361E-03 -3.1780E-03  0.0000E+00 -4.5887E-04  1.0868E-05
 637  5.3453E-03 -2.7240E-03  0.0000E+00 -4.5240E-04  2.0755E-05
 650  8.5574E-03 -2.7810E-03  0.0000E+00 -4.5935E-04  3.3039E-06
 661  7.6066E-03 -2.4720E-03  0.0000E+00 -4.6196E-04  2.1663E-05
 667  6.6558E-03 -2.1630E-03  0.0000E+00 -4.5889E-04  1.0842E-05
 673  5.7050E-03 -1.8540E-03  0.0000E+00 -4.5240E-04  2.0746E-05
 686  8.8868E-03 -1.4080E-03  0.0000E+00 -4.5933E-04  3.2235E-06
 697  7.8994E-03 -1.2510E-03  0.0000E+00 -4.6198E-04  2.1699E-05
 703  6.9119E-03 -1.0950E-03  0.0000E+00 -4.5889E-04  1.0859E-05
 709  5.9245E-03 -9.3800E-04  0.0000E+00 -4.5240E-04  2.0752E-05
 760 -5.9250E-03  9.3830E-04  0.0000E+00 -4.5241E-04  2.0748E-05
 782 -6.9120E-03  1.0947E-03  0.0000E+00 -4.5890E-04  1.0886E-05
 794 -7.8990E-03  1.2511E-03  0.0000E+00 -4.6199E-04  2.1723E-05
 806 -8.8870E-03  1.4075E-03  0.0000E+00 -4.5932E-04  3.2251E-06
 830 -5.7050E-03  1.8538E-03  0.0000E+00 -4.5242E-04  2.0746E-05
 841 -6.6560E-03  2.1627E-03  0.0000E+00 -4.5888E-04  1.0829E-05
 847 -7.6070E-03  2.4717E-03  0.0000E+00 -4.6198E-04  2.1673E-05
 853 -8.5570E-03  2.7806E-03  0.0000E+00 -4.5934E-04  3.2935E-06
 866 -5.3450E-03  2.7237E-03  0.0000E+00 -4.5238E-04  2.0759E-05
 877 -6.2360E-03  3.1777E-03  0.0000E+00 -4.5889E-04  1.0865E-05
 883 -7.1270E-03  3.6316E-03  0.0000E+00 -4.6195E-04  2.1628E-05
 889 -8.0180E-03  4.0856E-03  0.0000E+00 -4.5940E-04  3.3710E-06
 902 -4.8540E-03  3.5266E-03  0.0000E+00 -4.5240E-04  2.0750E-05
 913 -5.6630E-03  4.1144E-03  0.0000E+00 -4.5890E-04  1.0858E-05
 919 -6.4720E-03  4.7021E-03  0.0000E+00 -4.6194E-04  2.1588E-05
 925 -7.2810E-03  5.2899E-03  0.0000E+00 -4.5943E-04  3.3982E-06
 938 -4.2430E-03  4.2426E-03  0.0000E+00 -4.5245E-04  2.0708E-05
 949 -4.9500E-03  4.9497E-03  0.0000E+00 -4.5891E-04  1.0849E-05
 955 -5.6570E-03  5.6568E-03  0.0000E+00 -4.6194E-04  2.1585E-05
 961 -6.3640E-03  6.3639E-03  0.0000E+00 -4.5944E-04  3.4106E-06
 974 -3.5270E-03  4.8538E-03  0.0000E+00 -4.5244E-04  2.0730E-05
 985 -4.1140E-03  5.6627E-03  0.0000E+00 -4.5892E-04  1.0863E-05
 991 -4.7020E-03  6.4717E-03  0.0000E+00 -4.6194E-04  2.1620E-05
 997 -5.2900E-03  7.2807E-03  0.0000E+00 -4.5945E-04  3.3456E-06
 1010 -2.7240E-03  5.3453E-03  0.0000E+00 -4.5244E-04  2.0771E-05
 1021 -3.1780E-03  6.2361E-03  0.0000E+00 -4.5890E-04  1.0867E-05
 1027 -3.6320E-03  7.1270E-03  0.0000E+00 -4.6199E-04  2.1672E-05
 1033 -4.0860E-03  8.0179E-03  0.0000E+00 -4.5940E-04  3.2993E-06
 1046 -1.8540E-03  5.7050E-03  0.0000E+00 -4.5241E-04  2.0751E-05
 1057 -2.1630E-03  6.6558E-03  0.0000E+00 -4.5888E-04  1.0821E-05
 1063 -2.4720E-03  7.6066E-03  0.0000E+00 -4.6196E-04  2.1711E-05
 1069 -2.7810E-03  8.5574E-03  0.0000E+00 -4.5934E-04  3.2545E-06
 1082 -9.3800E-04  5.9245E-03  0.0000E+00 -4.5239E-04  2.0730E-05
 1093 -1.0950E-03  6.9119E-03  0.0000E+00 -4.5886E-04  1.0875E-05
 1099 -1.2510E-03  7.8994E-03  0.0000E+00 -4.6198E-04  2.1692E-05
 1105 -1.4080E-03  8.8868E-03  0.0000E+00 -4.5926E-04  3.2777E-06
 1118  1.6020E-12  6.0000E-03  0.0000E+00 -4.5237E-04  2.0778E-05
 1129  1.8690E-12  7.0000E-03  0.0000E+00 -4.5882E-04  1.0849E-05
 1135  2.1360E-12  8.0000E-03  0.0000E+00 -4.6201E-04  2.1693E-05
 1141  2.4030E-12  9.0000E-03  0.0000E+00 -4.5933E-04  3.3137E-06
 1154  9.3830E-04  5.9245E-03  0.0000E+00 -4.5239E-04  2.0722E-05
 1165  1.0947E-03  6.9119E-03  0.0000E+00 -4.5886E-04  1.0889E-05
 1171  1.2511E-03  7.8994E-03  0.0000E+00 -4.6196E-04  2.1684E-05
 1177  1.4075E-03  8.8868E-03  0.0000E+00 -4.5927E-04  3.2696E-06
 1190  1.8538E-03  5.7050E-03  0.0000E+00 -4.5241E-04  2.0743E-05
 1201  2.1627E-03  6.6558E-03  0.0000E+00 -4.5888E-04  1.0829E-05
 1207  2.4717E-03  7.6066E-03  0.0000E+00 -4.6196E-04  2.1698E-05
 1213  2.7806E-03  8.5574E-03  0.0000E+00 -4.5933E-04  3.2459E-06
 1226  2.7237E-03  5.3453E-03  0.0000E+00 -4.5243E-04  2.0760E-05
 1237  3.1777E-03  6.2361E-03  0.0000E+00 -4.5890E-04  1.0854E-05
 1243  3.6316E-03  7.1270E-03  0.0000E+00 -4.6200E-04  2.1665E-05
 1249  4.0856E-03  8.0179E-03  0.0000E+00 -4.5938E-04  3.2858E-06
 1262  3.5266E-03  4.8538E-03  0.0000E+00 -4.5243E-04  2.0737E-05
 1273  4.1144E-03  5.6628E-03  0.0000E+00 -4.5890E-04  1.0855E-05
 1279  4.7021E-03  6.4717E-03  0.0000E+00 -4.6196E-04  2.1626E-05
 1285  5.2899E-03  7.2807E-03  0.0000E+00 -4.5944E-04  3.3343E-06
 1298  4.2426E-03  4.2427E-03  0.0000E+00 -4.5244E-04  2.0722E-05
 1309  4.9497E-03  4.9498E-03  0.0000E+00 -4.5890E-04  1.0858E-05
 1315  5.6568E-03  5.6569E-03  0.0000E+00 -4.6195E-04  2.1583E-05
 1321  6.3639E-03  6.3640E-03  0.0000E+00 -4.5945E-04  3.4004E-06
 1334  4.8538E-03  3.5266E-03  0.0000E+00 -4.5240E-04  2.0742E-05
 1345  5.6627E-03  4.1144E-03  0.0000E+00 -4.5889E-04  1.0856E-05
 1351  6.4717E-03  4.7022E-03  0.0000E+00 -4.6194E-04  2.1598E-05
 1357  7.2807E-03  5.2900E-03  0.0000E+00 -4.5943E-04  3.4072E-06
 1370  5.3453E-03  2.7237E-03  0.0000E+00 -4.5239E-04  2.0758E-05
 1381  6.2361E-03  3.1777E-03  0.0000E+00 -4.5888E-04  1.0866E-05
 1387  7.1270E-03  3.6316E-03  0.0000E+00 -4.6195E-04  2.1633E-05
 1393  8.0179E-03  4.0856E-03  0.0000E+00 -4.5940E-04  3.3751E-06
 1406  5.7050E-03  1.8538E-03  0.0000E+00 -4.5241E-04  2.0738E-05
 1417  6.6558E-03  2.1627E-03  0.0000E+00 -4.5888E-04  1.0844E-05
 1423  7.6066E-03  2.4717E-03  0.0000E+00 -4.6196E-04  2.1670E-05
 1429  8.5574E-03  2.7806E-03  0.0000E+00 -4.5934E-04  3.3025E-06
 1442  5.9245E-03  9.3830E-04  0.0000E+00 -4.5240E-04  2.0734E-05
 1453  6.9119E-03  1.0947E-03  0.0000E+00 -4.5888E-04  1.0866E-05
 1459  7.8994E-03  1.2511E-03  0.0000E+00 -4.6197E-04  2.1699E-05
 1465  8.8868E-03  1.4075E-03  0.0000E+00 -4.5933E-04  3.2218E-06
 27964  9.0000E-03  0.0000E+00  0.0000E+00 -4.5934E-04  3.2604E-06
 27965  9.8742E-03  1.5639E-03  0.0000E+00 -4.5372E-04  4.9311E-06
 27966  1.0000E-02  0.0000E+00  0.0000E+00 -4.5375E-04  4.8811E-06
 27968  8.0000E-03  0.0000E+00  0.0000E+00 -4.6203E-04  2.1711E-05
 27970  7.0000E-03  0.0000E+00  0.0000E+00 -4.5883E-04  1.0839E-05
 27972  6.0000E-03  0.0000E+00  0.0000E+00 -4.5241E-04  2.0766E-05
 27979  4.9371E-03  7.8200E-04  0.0000E+00 -4.5648E-04  7.8576E-06
 27980  5.0000E-03  0.0000E+00  0.0000E+00 -4.5642E-04  7.8915E-06
 27982  9.5083E-03  3.0896E-03  0.0000E+00 -4.5381E-04  4.9272E-06
 27984  4.7541E-03  1.5448E-03  0.0000E+00 -4.5648E-04  7.8498E-06
 27986  8.9088E-03  4.5395E-03  0.0000E+00 -4.5375E-04  4.8689E-06
 27988  4.4544E-03  2.2698E-03  0.0000E+00 -4.5650E-04  7.8405E-06
 27990  8.0896E-03  5.8777E-03  0.0000E+00 -4.5378E-04  4.8591E-06
 27992  4.0448E-03  2.9389E-03  0.0000E+00 -4.5651E-04  7.8419E-06
 27994  7.0710E-03  7.0711E-03  0.0000E+00 -4.5394E-04  4.8829E-06
 27996  3.5355E-03  3.5355E-03  0.0000E+00 -4.5649E-04  7.8610E-06
 27998  5.8777E-03  8.0897E-03  0.0000E+00 -4.5383E-04  4.8807E-06
 28000  2.9388E-03  4.0448E-03  0.0000E+00 -4.5651E-04  7.8608E-06
 28002  4.5395E-03  8.9088E-03  0.0000E+00 -4.5373E-04  4.8661E-06
 28004  2.2698E-03  4.4544E-03  0.0000E+00 -4.5651E-04  7.8622E-06
 28006  3.0896E-03  9.5083E-03  0.0000E+00 -4.5371E-04  4.9152E-06
 28008  1.5448E-03  4.7541E-03  0.0000E+00 -4.5652E-04  7.8481E-06
 28010  1.5639E-03  9.8742E-03  0.0000E+00 -4.5375E-04  4.9404E-06
 28012  7.8200E-04  4.9371E-03  0.0000E+00 -4.5648E-04  7.8344E-06
 28014  2.6700E-12  1.0000E-02  0.0000E+00 -4.5367E-04  4.9028E-06
 28016  1.3350E-12  5.0000E-03  0.0000E+00 -4.5646E-04  7.8459E-06
 28018 -1.5640E-03  9.8742E-03  0.0000E+00 -4.5374E-04  4.9362E-06
 28020 -7.8200E-04  4.9371E-03  0.0000E+00 -4.5649E-04  7.8406E-06
 28022 -3.0900E-03  9.5083E-03  0.0000E+00 -4.5371E-04  4.9165E-06
 28024 -1.5450E-03  4.7541E-03  0.0000E+00 -4.5652E-04  7.8523E-06
 28026 -4.5400E-03  8.9088E-03  0.0000E+00 -4.5376E-04  4.8684E-06
 28028 -2.2700E-03  4.4544E-03  0.0000E+00 -4.5652E-04  7.8636E-06
 28030 -5.8780E-03  8.0896E-03  0.0000E+00 -4.5383E-04  4.8762E-06
 28032 -2.9390E-03  4.0448E-03  0.0000E+00 -4.5649E-04  7.8604E-06
 28034 -7.0710E-03  7.0710E-03  0.0000E+00 -4.5393E-04  4.8768E-06
 28036 -3.5360E-03  3.5355E-03  0.0000E+00 -4.5647E-04  7.8580E-06
 28038 -8.0900E-03  5.8777E-03  0.0000E+00 -4.5379E-04  4.8555E-06
 28040 -4.0450E-03  2.9388E-03  0.0000E+00 -4.5653E-04  7.8520E-06
 28042 -8.9090E-03  4.5395E-03  0.0000E+00 -4.5378E-04  4.8701E-06
 28044 -4.4540E-03  2.2698E-03  0.0000E+00 -4.5654E-04  7.8419E-06
 28046 -9.5080E-03  3.0896E-03  0.0000E+00 -4.5378E-04  4.9332E-06
 28048 -4.7540E-03  1.5448E-03  0.0000E+00 -4.5648E-04  7.8476E-06
 28050 -9.8740E-03  1.5639E-03  0.0000E+00 -4.5372E-04  4.9216E-06
 28052 -4.9370E-03  7.8200E-04  0.0000E+00 -4.5648E-04  7.8550E-06
 28059 -9.0000E-03  0.0000E+00  0.0000E+00 -4.5933E-04  3.2645E-06
 28060 -1.0000E-02  0.0000E+00  0.0000E+00 -4.5375E-04  4.8732E-06
 28062 -8.0000E-03  0.0000E+00  0.0000E+00 -4.6205E-04  2.1714E-05
 28064 -7.0000E-03  0.0000E+00  0.0000E+00 -4.5883E-04  1.0855E-05
 28066 -6.0000E-03  0.0000E+00  0.0000E+00 -4.5240E-04  2.0778E-05
 28072 -5.0000E-03  0.0000E+00  0.0000E+00 -4.5644E-04  7.8788E-06
 28081  4.9371E-03 -7.8200E-04  0.0000E+00 -4.5647E-04  7.8551E-06
 28095  9.8742E-03 -1.5640E-03  0.0000E+00 -4.5371E-04  4.9346E-06
 28098  4.7541E-03 -1.5450E-03  0.0000E+00 -4.5648E-04  7.8496E-06
 28100  9.5083E-03 -3.0900E-03  0.0000E+00 -4.5383E-04  4.9279E-06
 28102  4.4544E-03 -2.2700E-03  0.0000E+00 -4.5650E-04  7.8435E-06
 28104  8.9088E-03 -4.5400E-03  0.0000E+00 -4.5378E-04  4.8699E-06
 28106  4.0448E-03 -2.9390E-03  0.0000E+00 -4.5649E-04  7.8447E-06
 28108  8.0896E-03 -5.8780E-03  0.0000E+00 -4.5381E-04  4.8497E-06
 28110  3.5355E-03 -3.5360E-03  0.0000E+00 -4.5647E-04  7.8688E-06
 28112  7.0710E-03 -7.0710E-03  0.0000E+00 -4.5394E-04  4.8691E-06
 28114  2.9388E-03 -4.0450E-03  0.0000E+00 -4.5650E-04  7.8724E-06
 28116  5.8777E-03 -8.0900E-03  0.0000E+00 -4.5387E-04  4.8773E-06
 28118  2.2698E-03 -4.4540E-03  0.0000E+00 -4.5652E-04  7.8582E-06
 28120  4.5395E-03 -8.9090E-03  0.0000E+00 -4.5378E-04  4.8758E-06
 28122  1.5448E-03 -4.7540E-03  0.0000E+00 -4.5650E-04  7.8437E-06
 28124  3.0896E-03 -9.5080E-03  0.0000E+00 -4.5369E-04  4.9287E-06
 28126  7.8200E-04 -4.9370E-03  0.0000E+00 -4.5648E-04  7.8359E-06
 28128  1.5639E-03 -9.8740E-03  0.0000E+00 -4.5377E-04  4.9383E-06
 28130  9.6640E-13 -5.0000E-03  0.0000E+00 -4.5646E-04  7.8413E-06
 28132  1.9330E-12 -1.0000E-02  0.0000E+00 -4.5370E-04  4.8993E-06
 28134 -7.8200E-04 -4.9370E-03  0.0000E+00 -4.5648E-04  7.8427E-06
 28136 -1.5640E-03 -9.8740E-03  0.0000E+00 -4.5376E-04  4.9333E-06
 28138 -1.5450E-03 -4.7540E-03  0.0000E+00 -4.5650E-04  7.8483E-06
 28140 -3.0900E-03 -9.5080E-03  0.0000E+00 -4.5369E-04  4.9285E-06
 28142 -2.2700E-03 -4.4540E-03  0.0000E+00 -4.5653E-04  7.8599E-06
 28144 -4.5400E-03 -8.9090E-03  0.0000E+00 -4.5381E-04  4.8775E-06
 28146 -2.9390E-03 -4.0450E-03  0.0000E+00 -4.5649E-04  7.8717E-06
 28148 -5.8780E-03 -8.0900E-03  0.0000E+00 -4.5387E-04  4.8727E-06
 28150 -3.5360E-03 -3.5360E-03  0.0000E+00 -4.5645E-04  7.8671E-06
 28152 -7.0710E-03 -7.0710E-03  0.0000E+00 -4.5393E-04  4.8627E-06
 28154 -4.0450E-03 -2.9390E-03  0.0000E+00 -4.5651E-04  7.8548E-06
 28156 -8.0900E-03 -5.8780E-03  0.0000E+00 -4.5381E-04  4.8464E-06
 28158 -4.4540E-03 -2.2700E-03  0.0000E+00 -4.5653E-04  7.8457E-06
 28160 -8.9090E-03 -4.5400E-03  0.0000E+00 -4.5381E-04  4.8722E-06
 28162 -4.7540E-03 -1.5450E-03  0.0000E+00 -4.5647E-04  7.8487E-06
 28164 -9.5080E-03 -3.0900E-03  0.0000E+00 -4.5379E-04  4.9349E-06
 28166 -4.9370E-03 -7.8200E-04  0.0000E+00 -4.5648E-04  7.8535E-06
 28168 -9.8740E-03 -1.5640E-03  0.0000E+00 -4.5371E-04  4.9260E-06
